Price,Age_08_04,KM,HP,Automatic,cc,Doors,Cylinders,Gears,Weight,Fuel_Type_CNG,Fuel_Type_Diesel,Fuel_Type_Petrol
7750.0,74.0,120196.0,110.0,0.0,1600.0,3.0,4.0,5.0,1050.0,0,0,1
8500.0,71.0,120000.0,110.0,0.0,1600.0,5.0,4.0,5.0,1085.0,0,0,1
7750.0,78.0,120000.0,110.0,0.0,1600.0,5.0,4.0,5.0,1075.0,0,0,1
5750.0,73.0,115877.0,110.0,0.0,1600.0,4.0,4.0,5.0,1035.0,0,0,1
6900.0,76.0,115345.0,110.0,0.0,1600.0,5.0,4.0,5.0,1070.0,0,0,1
6500.0,71.0,115157.0,110.0,0.0,1600.0,3.0,4.0,5.0,1050.0,0,0,1
6500.0,78.0,115000.0,107.0,0.0,1600.0,5.0,4.0,5.0,1100.0,0,0,1
7600.0,77.0,114258.0,86.0,0.0,1300.0,5.0,4.0,5.0,1050.0,0,0,1
8950.0,73.0,112963.0,72.0,0.0,1900.0,5.0,4.0,5.0,1135.0,0,1,0
7450.0,74.0,112307.0,110.0,0.0,1600.0,5.0,4.0,5.0,1070.0,0,0,1
7350.0,72.0,112000.0,86.0,0.0,1300.0,3.0,4.0,5.0,1015.0,0,0,1
7750.0,73.0,111602.0,86.0,0.0,1300.0,3.0,4.0,5.0,1015.0,0,0,1
7460.0,80.0,111392.0,110.0,0.0,1598.0,3.0,4.0,5.0,1083.0,1,0,0
9250.0,76.0,110901.0,110.0,0.0,1600.0,5.0,4.0,5.0,1085.0,0,0,1
7250.0,80.0,110887.0,110.0,0.0,1600.0,3.0,4.0,5.0,1055.0,0,0,1
6500.0,72.0,110634.0,86.0,0.0,1300.0,3.0,4.0,5.0,1015.0,0,0,1
6800.0,80.0,110000.0,110.0,0.0,1600.0,4.0,4.0,5.0,1035.0,0,0,1
8700.0,75.0,109540.0,110.0,0.0,1600.0,5.0,4.0,5.0,1085.0,0,0,1
7500.0,78.0,109263.0,110.0,0.0,1600.0,5.0,4.0,5.0,1070.0,0,0,1
7750.0,71.0,107516.0,110.0,0.0,1600.0,3.0,4.0,5.0,1050.0,0,0,1
7950.0,73.0,107108.0,110.0,0.0,1600.0,3.0,4.0,5.0,1050.0,0,0,1
9950.0,75.0,107000.0,110.0,0.0,1600.0,3.0,4.0,5.0,1050.0,0,0,1
6640.0,74.0,106250.0,110.0,0.0,1600.0,5.0,4.0,5.0,1070.0,0,0,1
8750.0,71.0,106150.0,86.0,0.0,1300.0,3.0,4.0,5.0,1015.0,0,0,1
7750.0,72.0,106108.0,110.0,0.0,1600.0,3.0,4.0,5.0,1050.0,0,0,1
5950.0,72.0,105856.0,86.0,0.0,1300.0,3.0,4.0,5.0,1015.0,0,0,1
6750.0,77.0,105152.0,86.0,0.0,1300.0,3.0,4.0,5.0,1015.0,0,0,1
6500.0,80.0,105135.0,110.0,0.0,1600.0,3.0,4.0,5.0,1050.0,0,0,1
8750.0,76.0,104344.0,110.0,0.0,1600.0,3.0,4.0,5.0,1050.0,0,0,1
7950.0,74.0,104150.0,110.0,0.0,1600.0,3.0,4.0,5.0,1050.0,0,0,1
6750.0,74.0,104000.0,86.0,0.0,1300.0,3.0,4.0,5.0,1010.0,0,0,1
7950.0,73.0,103121.0,86.0,0.0,1300.0,5.0,4.0,5.0,1035.0,0,0,1
7950.0,80.0,102300.0,86.0,0.0,1300.0,3.0,4.0,5.0,1015.0,0,0,1
8950.0,75.0,102005.0,107.0,0.0,1600.0,5.0,4.0,5.0,1105.0,0,0,1
7750.0,77.0,102000.0,86.0,0.0,1300.0,3.0,4.0,5.0,1015.0,0,0,1
6450.0,75.0,101855.0,110.0,0.0,1600.0,5.0,4.0,5.0,1070.0,0,0,1
6900.0,74.0,101773.0,110.0,0.0,1600.0,3.0,4.0,5.0,1050.0,0,0,1
8450.0,75.0,101159.0,110.0,0.0,1600.0,5.0,4.0,5.0,1085.0,0,0,1
6750.0,74.0,101000.0,86.0,0.0,1300.0,3.0,4.0,5.0,1015.0,0,0,1
8050.0,74.0,100732.0,86.0,0.0,1300.0,4.0,4.0,5.0,1030.0,0,0,1
9500.0,79.0,100719.0,110.0,0.0,1600.0,5.0,4.0,5.0,1070.0,0,0,1
7750.0,78.0,100487.0,110.0,0.0,1600.0,4.0,4.0,5.0,1035.0,0,0,1
8500.0,80.0,100458.0,110.0,0.0,1600.0,5.0,4.0,5.0,1085.0,0,0,1
7795.0,75.0,100192.0,110.0,0.0,1600.0,3.0,4.0,5.0,1050.0,0,0,1
6490.0,80.0,100123.0,110.0,0.0,1600.0,3.0,4.0,5.0,1050.0,0,0,1
7950.0,73.0,99971.0,110.0,0.0,1600.0,3.0,4.0,5.0,1050.0,0,0,1
6425.0,79.0,99397.0,86.0,0.0,1300.0,5.0,4.0,5.0,1035.0,0,0,1
8950.0,69.0,99374.0,86.0,0.0,1300.0,5.0,4.0,5.0,1035.0,0,0,1
6950.0,72.0,99245.0,110.0,0.0,1600.0,5.0,4.0,5.0,1114.0,0,0,1
8750.0,79.0,98742.0,110.0,0.0,1600.0,5.0,4.0,5.0,1085.0,0,0,1
8450.0,71.0,98154.0,110.0,0.0,1600.0,3.0,4.0,5.0,1050.0,0,0,1
7950.0,77.0,98000.0,110.0,0.0,1600.0,5.0,4.0,5.0,1065.0,0,0,1
7950.0,80.0,97548.0,86.0,0.0,1300.0,5.0,4.0,5.0,1035.0,0,0,1
8900.0,78.0,97534.0,110.0,0.0,1600.0,5.0,4.0,5.0,1070.0,0,0,1
8950.0,73.0,97494.0,110.0,0.0,1600.0,5.0,4.0,5.0,1085.0,0,0,1
8900.0,73.0,97085.0,110.0,0.0,1600.0,5.0,4.0,5.0,1085.0,0,0,1
7950.0,69.0,97000.0,110.0,0.0,1600.0,4.0,4.0,5.0,1035.0,0,0,1
6495.0,74.0,96302.0,86.0,0.0,1300.0,3.0,4.0,5.0,1015.0,0,0,1
7250.0,78.0,96000.0,86.0,0.0,1300.0,3.0,4.0,5.0,1015.0,0,0,1
9250.0,74.0,96000.0,110.0,0.0,1600.0,5.0,4.0,5.0,1085.0,0,0,1
6650.0,78.0,95909.0,110.0,0.0,1600.0,5.0,4.0,5.0,1070.0,0,0,1
6990.0,79.0,95700.0,110.0,0.0,1600.0,5.0,4.0,5.0,1085.0,0,0,1
7750.0,78.0,95651.0,110.0,0.0,1600.0,5.0,4.0,5.0,1070.0,0,0,1
6950.0,79.0,95000.0,86.0,0.0,1300.0,5.0,4.0,5.0,1035.0,0,0,1
7250.0,80.0,94447.0,110.0,0.0,1600.0,3.0,4.0,5.0,1050.0,0,0,1
9950.0,80.0,94079.0,110.0,0.0,1600.0,5.0,4.0,5.0,1085.0,0,0,1
9250.0,80.0,93841.0,110.0,0.0,1600.0,5.0,4.0,5.0,1070.0,0,0,1
7200.0,79.0,93090.0,86.0,0.0,1300.0,5.0,4.0,5.0,1035.0,0,0,1
8250.0,72.0,93066.0,110.0,0.0,1600.0,5.0,4.0,5.0,1075.0,0,0,1
8950.0,79.0,93039.0,110.0,0.0,1600.0,3.0,4.0,5.0,1050.0,0,0,1
8250.0,77.0,93000.0,110.0,0.0,1600.0,5.0,4.0,5.0,1075.0,0,0,1
6250.0,80.0,92830.0,86.0,0.0,1300.0,3.0,4.0,5.0,1015.0,0,0,1
9900.0,80.0,92255.0,107.0,0.0,1600.0,5.0,4.0,5.0,1105.0,0,0,1
7300.0,80.0,92096.0,86.0,0.0,1300.0,5.0,4.0,5.0,1035.0,0,0,1
8950.0,72.0,91921.0,86.0,0.0,1300.0,3.0,4.0,5.0,1020.0,0,0,1
6500.0,70.0,91900.0,86.0,0.0,1300.0,3.0,4.0,5.0,1015.0,0,0,1
7950.0,78.0,91399.0,110.0,0.0,1600.0,5.0,4.0,5.0,1070.0,0,0,1
7450.0,75.0,91082.0,110.0,0.0,1600.0,3.0,4.0,5.0,1050.0,0,0,1
7950.0,71.0,90370.0,86.0,0.0,1300.0,5.0,4.0,5.0,1035.0,0,0,1
8500.0,78.0,90345.0,86.0,0.0,1300.0,5.0,4.0,5.0,1035.0,0,0,1
6950.0,77.0,90305.0,86.0,0.0,1300.0,3.0,4.0,5.0,1015.0,0,0,1
7950.0,78.0,90011.0,86.0,0.0,1300.0,3.0,4.0,5.0,1045.0,0,0,1
6750.0,77.0,90000.0,86.0,0.0,1300.0,3.0,4.0,5.0,1015.0,0,0,1
8450.0,70.0,89983.0,110.0,0.0,1600.0,3.0,4.0,5.0,1055.0,0,0,1
7500.0,78.0,89953.0,110.0,0.0,1600.0,5.0,4.0,5.0,1114.0,0,0,1
8750.0,74.0,89800.0,72.0,0.0,1900.0,3.0,4.0,5.0,1115.0,0,1,0
8750.0,79.0,89739.0,86.0,0.0,1300.0,5.0,4.0,5.0,1035.0,0,0,1
8950.0,76.0,89520.0,110.0,0.0,1600.0,3.0,4.0,5.0,1050.0,0,0,1
7450.0,75.0,89507.0,86.0,0.0,1300.0,3.0,4.0,5.0,1015.0,0,0,1
9200.0,69.0,89096.0,110.0,0.0,1600.0,5.0,4.0,5.0,1085.0,0,0,1
8950.0,74.0,88700.0,110.0,0.0,1600.0,3.0,4.0,5.0,1050.0,0,0,1
7850.0,72.0,88500.0,110.0,0.0,1600.0,5.0,4.0,5.0,1075.0,0,0,1
6950.0,73.0,88186.0,72.0,0.0,1900.0,3.0,4.0,5.0,1115.0,0,1,0
7200.0,75.0,88000.0,110.0,0.0,1600.0,3.0,4.0,5.0,1050.0,0,0,1
7450.0,78.0,87743.0,110.0,0.0,1600.0,3.0,4.0,5.0,1055.0,0,0,1
6750.0,75.0,87613.0,86.0,0.0,1300.0,3.0,4.0,5.0,1015.0,0,0,1
7500.0,73.0,87358.0,110.0,0.0,1600.0,3.0,4.0,5.0,1050.0,0,0,1
7450.0,72.0,87083.0,110.0,0.0,1600.0,4.0,4.0,5.0,1035.0,0,0,1
7950.0,70.0,87000.0,110.0,0.0,1600.0,4.0,4.0,5.0,1035.0,0,0,1
7250.0,78.0,87000.0,110.0,0.0,1600.0,4.0,4.0,5.0,1035.0,0,0,1
7950.0,73.0,87000.0,86.0,0.0,1300.0,3.0,4.0,5.0,1015.0,0,0,1
8250.0,80.0,87000.0,86.0,0.0,1300.0,3.0,4.0,5.0,1015.0,0,0,1
8250.0,72.0,86860.0,110.0,0.0,1600.0,5.0,4.0,5.0,1075.0,0,0,1
6750.0,80.0,86109.0,110.0,0.0,1600.0,3.0,4.0,5.0,1055.0,0,0,1
8750.0,79.0,86000.0,86.0,0.0,1300.0,5.0,4.0,5.0,1040.0,0,0,1
8950.0,80.0,86000.0,110.0,0.0,1600.0,3.0,4.0,5.0,1050.0,0,0,1
8500.0,70.0,85864.0,72.0,0.0,1900.0,5.0,4.0,5.0,1135.0,0,1,0
8250.0,80.0,85565.0,110.0,0.0,1600.0,5.0,4.0,5.0,1070.0,0,0,1
9450.0,70.0,85470.0,107.0,0.0,1600.0,3.0,4.0,5.0,1080.0,0,0,1
7950.0,73.0,85200.0,110.0,0.0,1600.0,3.0,4.0,5.0,1050.0,0,0,1
7900.0,70.0,85000.0,110.0,0.0,1600.0,3.0,4.0,5.0,1055.0,0,0,1
8500.0,73.0,84988.0,110.0,0.0,1600.0,3.0,4.0,5.0,1050.0,0,0,1
8250.0,79.0,84966.0,110.0,0.0,1600.0,5.0,4.0,5.0,1070.0,0,0,1
8250.0,76.0,84472.0,110.0,0.0,1600.0,5.0,4.0,5.0,1070.0,0,0,1
8950.0,73.0,84402.0,110.0,0.0,1600.0,4.0,4.0,5.0,1035.0,0,0,1
7950.0,74.0,84123.0,110.0,0.0,1600.0,3.0,4.0,5.0,1050.0,0,0,1
6950.0,80.0,84000.0,110.0,0.0,1600.0,5.0,4.0,5.0,1075.0,0,0,1
7250.0,78.0,84000.0,110.0,0.0,1600.0,5.0,4.0,5.0,1065.0,0,0,1
7750.0,77.0,84000.0,110.0,0.0,1600.0,5.0,4.0,5.0,1085.0,0,0,1
8700.0,75.0,83850.0,110.0,0.0,1600.0,3.0,4.0,5.0,1055.0,0,0,1
8950.0,80.0,83540.0,110.0,0.0,1600.0,5.0,4.0,5.0,1070.0,0,0,1
6750.0,76.0,83405.0,110.0,0.0,1600.0,5.0,4.0,5.0,1070.0,0,0,1
7500.0,71.0,83291.0,110.0,0.0,1600.0,5.0,4.0,5.0,1070.0,0,0,1
7950.0,69.0,83133.0,86.0,0.0,1300.0,3.0,4.0,5.0,1015.0,0,0,1
8950.0,71.0,83047.0,86.0,0.0,1300.0,3.0,4.0,5.0,1045.0,0,0,1
7950.0,71.0,82700.0,110.0,0.0,1600.0,3.0,4.0,5.0,1050.0,0,0,1
7450.0,78.0,82675.0,86.0,0.0,1300.0,3.0,4.0,5.0,1015.0,0,0,1
5950.0,78.0,82595.0,86.0,0.0,1300.0,3.0,4.0,5.0,1015.0,0,0,1
7750.0,75.0,82256.0,110.0,0.0,1600.0,3.0,4.0,5.0,1050.0,0,0,1
6950.0,77.0,82103.0,86.0,0.0,1300.0,3.0,4.0,5.0,1015.0,0,0,1
8750.0,80.0,82021.0,86.0,0.0,1300.0,5.0,4.0,5.0,1035.0,0,0,1
8950.0,71.0,82000.0,110.0,0.0,1600.0,5.0,4.0,5.0,1075.0,0,0,1
7495.0,79.0,81988.0,110.0,0.0,1600.0,5.0,4.0,5.0,1070.0,0,0,1
7750.0,76.0,81930.0,110.0,0.0,1600.0,5.0,4.0,5.0,1070.0,0,0,1
6950.0,70.0,81663.0,110.0,0.0,1600.0,3.0,4.0,5.0,1050.0,0,0,1
7990.0,77.0,80486.0,110.0,0.0,1600.0,5.0,4.0,5.0,1070.0,0,0,1
7250.0,78.0,80000.0,110.0,0.0,1600.0,4.0,4.0,5.0,1065.0,0,0,1
6900.0,69.0,79000.0,86.0,0.0,1300.0,3.0,4.0,5.0,1015.0,0,0,1
7750.0,74.0,78894.0,110.0,0.0,1600.0,5.0,4.0,5.0,1070.0,0,0,1
7250.0,78.0,78689.0,110.0,0.0,1600.0,4.0,4.0,5.0,1035.0,0,0,1
8950.0,77.0,78435.0,86.0,0.0,1300.0,3.0,4.0,5.0,1015.0,0,0,1
8500.0,71.0,78260.0,110.0,0.0,1600.0,3.0,4.0,5.0,1050.0,0,0,1
7950.0,72.0,78120.0,110.0,0.0,1600.0,5.0,4.0,5.0,1075.0,0,0,1
6950.0,77.0,77000.0,86.0,0.0,1300.0,3.0,4.0,5.0,1015.0,0,0,1
8000.0,78.0,77000.0,110.0,0.0,1600.0,3.0,4.0,5.0,1050.0,0,0,1
7950.0,75.0,76382.0,110.0,0.0,1600.0,3.0,4.0,5.0,1055.0,0,0,1
8500.0,76.0,76268.0,86.0,0.0,1300.0,3.0,4.0,5.0,1015.0,0,0,1
7490.0,73.0,76151.0,86.0,0.0,1300.0,3.0,4.0,5.0,1015.0,0,0,1
8250.0,80.0,76000.0,110.0,0.0,1600.0,3.0,4.0,5.0,1050.0,0,0,1
9250.0,71.0,76000.0,110.0,0.0,1600.0,5.0,4.0,5.0,1070.0,0,0,1
7950.0,72.0,75840.0,86.0,0.0,1300.0,5.0,4.0,5.0,1035.0,0,0,1
9500.0,77.0,75799.0,110.0,0.0,1600.0,3.0,4.0,5.0,1050.0,0,0,1
8950.0,72.0,75525.0,110.0,0.0,1600.0,3.0,4.0,5.0,1114.0,0,0,1
8450.0,78.0,75323.0,86.0,0.0,1300.0,5.0,4.0,5.0,1050.0,0,0,1
7995.0,79.0,75322.0,110.0,0.0,1600.0,4.0,4.0,5.0,1115.0,0,0,1
8750.0,78.0,75226.0,110.0,0.0,1600.0,4.0,4.0,5.0,1035.0,0,0,1
5950.0,71.0,75085.0,86.0,0.0,1300.0,5.0,4.0,5.0,1035.0,0,0,1
8500.0,73.0,75000.0,110.0,0.0,1600.0,5.0,4.0,5.0,1075.0,0,0,1
8950.0,69.0,75000.0,86.0,0.0,1300.0,4.0,4.0,5.0,1000.0,0,0,1
8750.0,69.0,75000.0,86.0,0.0,1300.0,4.0,4.0,5.0,1000.0,0,0,1
7600.0,78.0,74926.0,110.0,0.0,1600.0,5.0,4.0,5.0,1075.0,0,0,1
7145.0,80.0,74785.0,110.0,0.0,1600.0,5.0,4.0,5.0,1070.0,0,0,1
8450.0,69.0,74573.0,110.0,0.0,1600.0,5.0,4.0,5.0,1085.0,0,0,1
5950.0,75.0,74567.0,86.0,0.0,1300.0,3.0,4.0,5.0,1015.0,0,0,1
9000.0,80.0,74196.0,110.0,0.0,1600.0,5.0,4.0,5.0,1075.0,0,0,1
7250.0,80.0,74151.0,110.0,0.0,1600.0,3.0,4.0,5.0,1050.0,0,0,1
7400.0,75.0,74096.0,110.0,0.0,1600.0,3.0,4.0,5.0,1050.0,0,0,1
8800.0,79.0,74093.0,110.0,0.0,1600.0,5.0,4.0,5.0,1075.0,0,0,1
7750.0,71.0,74000.0,110.0,0.0,1600.0,3.0,4.0,5.0,1050.0,0,0,1
7500.0,75.0,74000.0,86.0,0.0,1300.0,3.0,4.0,5.0,1015.0,0,0,1
8450.0,78.0,73638.0,86.0,0.0,1300.0,4.0,4.0,5.0,1015.0,0,0,1
7400.0,75.0,73460.0,110.0,0.0,1600.0,5.0,4.0,5.0,1070.0,0,0,1
7500.0,80.0,73200.0,110.0,0.0,1600.0,5.0,4.0,5.0,1070.0,0,0,1
8950.0,76.0,73116.0,110.0,0.0,1600.0,5.0,4.0,5.0,1075.0,0,0,1
8950.0,70.0,73014.0,110.0,0.0,1600.0,5.0,4.0,5.0,1075.0,0,0,1
7950.0,77.0,72703.0,110.0,0.0,1600.0,3.0,4.0,5.0,1050.0,0,0,1
7950.0,79.0,72328.0,110.0,0.0,1600.0,5.0,4.0,5.0,1075.0,0,0,1
7950.0,78.0,72222.0,110.0,0.0,1600.0,5.0,4.0,5.0,1070.0,0,0,1
8950.0,71.0,72128.0,107.0,0.0,1600.0,5.0,4.0,5.0,1100.0,0,0,1
7750.0,78.0,72090.0,110.0,0.0,1600.0,5.0,4.0,5.0,1070.0,0,0,1
8250.0,78.0,72000.0,110.0,0.0,1600.0,4.0,4.0,5.0,1035.0,0,0,1
7950.0,78.0,72000.0,110.0,0.0,1600.0,3.0,4.0,5.0,1055.0,0,0,1
7750.0,77.0,71900.0,86.0,0.0,1300.0,3.0,4.0,5.0,1015.0,0,0,1
8500.0,77.0,71825.0,110.0,0.0,1600.0,5.0,4.0,5.0,1075.0,0,0,1
6950.0,80.0,71740.0,110.0,0.0,1600.0,5.0,4.0,5.0,1070.0,0,0,1
7500.0,80.0,71500.0,110.0,0.0,1600.0,4.0,4.0,5.0,1035.0,0,0,1
7750.0,79.0,71359.0,110.0,0.0,1600.0,3.0,4.0,5.0,1050.0,0,0,1
5950.0,79.0,71263.0,86.0,0.0,1300.0,3.0,4.0,5.0,1015.0,0,0,1
7500.0,78.0,71186.0,110.0,0.0,1600.0,3.0,4.0,5.0,1050.0,0,0,1
8950.0,72.0,71054.0,86.0,0.0,1300.0,3.0,4.0,5.0,1045.0,0,0,1
7950.0,76.0,71000.0,110.0,0.0,1600.0,3.0,4.0,5.0,1050.0,0,0,1
6900.0,80.0,70939.0,110.0,0.0,1600.0,5.0,4.0,5.0,1100.0,0,0,1
7450.0,77.0,70932.0,110.0,0.0,1600.0,3.0,4.0,5.0,1050.0,0,0,1
8500.0,80.0,70597.0,107.0,0.0,1600.0,3.0,4.0,5.0,1080.0,0,0,1
7500.0,73.0,70482.0,110.0,0.0,1600.0,5.0,4.0,5.0,1075.0,0,0,1
8750.0,77.0,70124.0,110.0,0.0,1600.0,3.0,4.0,5.0,1050.0,0,0,1
7500.0,76.0,70039.0,110.0,0.0,1600.0,3.0,4.0,5.0,1050.0,0,0,1
9950.0,80.0,69904.0,110.0,0.0,1600.0,5.0,4.0,5.0,1070.0,0,0,1
7950.0,75.0,69388.0,86.0,0.0,1300.0,3.0,4.0,5.0,1010.0,0,0,1
9950.0,75.0,69320.0,110.0,0.0,1600.0,5.0,4.0,5.0,1070.0,0,0,1
9250.0,78.0,69000.0,110.0,0.0,1600.0,5.0,4.0,5.0,1075.0,0,0,1
9250.0,73.0,68988.0,86.0,0.0,1300.0,5.0,4.0,5.0,1035.0,0,0,1
9950.0,79.0,68945.0,110.0,0.0,1600.0,5.0,4.0,5.0,1085.0,0,0,1
5950.0,74.0,68285.0,110.0,0.0,1600.0,3.0,4.0,5.0,1050.0,0,0,1
7995.0,76.0,68000.0,110.0,0.0,1600.0,5.0,4.0,5.0,1075.0,0,0,1
8950.0,70.0,68000.0,86.0,0.0,1300.0,3.0,4.0,5.0,1045.0,0,0,1
7450.0,75.0,67451.0,86.0,0.0,1300.0,4.0,4.0,5.0,1000.0,0,0,1
8250.0,76.0,67266.0,86.0,0.0,1300.0,5.0,4.0,5.0,1035.0,0,0,1
8500.0,78.0,67255.0,110.0,0.0,1600.0,5.0,4.0,5.0,1085.0,0,0,1
8500.0,70.0,67100.0,110.0,0.0,1600.0,5.0,4.0,5.0,1075.0,0,0,1
9400.0,69.0,67092.0,72.0,0.0,1900.0,3.0,4.0,5.0,1115.0,0,1,0
7250.0,80.0,66880.0,110.0,0.0,1600.0,3.0,4.0,5.0,1055.0,0,0,1
8950.0,79.0,66855.0,110.0,0.0,1600.0,5.0,4.0,5.0,1075.0,0,0,1
9450.0,80.0,66843.0,110.0,0.0,1600.0,5.0,4.0,5.0,1075.0,0,0,1
8500.0,74.0,66718.0,110.0,0.0,1600.0,3.0,4.0,5.0,1050.0,0,0,1
6750.0,80.0,66168.0,86.0,0.0,1300.0,3.0,4.0,5.0,1015.0,0,0,1
7400.0,80.0,65950.0,110.0,0.0,1600.0,5.0,4.0,5.0,1070.0,0,0,1
8950.0,78.0,65500.0,86.0,0.0,1300.0,3.0,4.0,5.0,1015.0,0,0,1
6900.0,80.0,65307.0,110.0,0.0,1600.0,3.0,4.0,5.0,1055.0,0,0,1
7750.0,79.0,65254.0,86.0,0.0,1300.0,3.0,4.0,5.0,1015.0,0,0,1
8950.0,71.0,65021.0,72.0,0.0,1900.0,3.0,4.0,5.0,1115.0,0,1,0
6950.0,75.0,65006.0,86.0,0.0,1300.0,3.0,4.0,5.0,1015.0,0,0,1
8495.0,77.0,64280.0,110.0,0.0,1600.0,4.0,4.0,5.0,1035.0,0,0,1
10000.0,75.0,64000.0,107.0,0.0,1600.0,3.0,4.0,5.0,1085.0,0,0,1
6999.0,71.0,64000.0,110.0,0.0,1600.0,5.0,4.0,5.0,1070.0,0,0,1
8950.0,80.0,64000.0,110.0,0.0,1600.0,3.0,4.0,5.0,1055.0,0,0,1
8500.0,79.0,63918.0,110.0,0.0,1600.0,4.0,4.0,5.0,1035.0,0,0,1
8750.0,75.0,63634.0,110.0,0.0,1600.0,4.0,4.0,5.0,1035.0,0,0,1
7499.0,80.0,63500.0,110.0,0.0,1600.0,3.0,4.0,5.0,1050.0,0,0,1
9000.0,80.0,63266.0,110.0,0.0,1600.0,4.0,4.0,5.0,1035.0,0,0,1
8950.0,77.0,62595.0,110.0,0.0,1600.0,3.0,4.0,5.0,1050.0,0,0,1
6950.0,80.0,62581.0,110.0,0.0,1600.0,5.0,4.0,5.0,1075.0,0,0,1
8500.0,77.0,62285.0,110.0,0.0,1600.0,5.0,4.0,5.0,1075.0,0,0,1
8450.0,77.0,61906.0,86.0,0.0,1300.0,5.0,4.0,5.0,1065.0,0,0,1
8950.0,74.0,61700.0,110.0,0.0,1600.0,5.0,4.0,5.0,1070.0,0,0,1
8250.0,77.0,61648.0,110.0,0.0,1600.0,5.0,4.0,5.0,1070.0,0,0,1
7950.0,75.0,61626.0,86.0,0.0,1300.0,5.0,4.0,5.0,1035.0,0,0,1
7450.0,70.0,61510.0,110.0,0.0,1600.0,4.0,4.0,5.0,1035.0,0,0,1
9000.0,79.0,61165.0,107.0,0.0,1600.0,3.0,4.0,5.0,1080.0,0,0,1
7150.0,70.0,61000.0,110.0,0.0,1600.0,4.0,4.0,5.0,1035.0,0,0,1
7750.0,76.0,60833.0,110.0,0.0,1600.0,4.0,4.0,5.0,1035.0,0,0,1
5845.0,70.0,60600.0,86.0,0.0,1300.0,3.0,4.0,5.0,1060.0,0,0,1
8500.0,72.0,60483.0,110.0,0.0,1600.0,5.0,4.0,5.0,1075.0,0,0,1
8250.0,80.0,60476.0,110.0,0.0,1600.0,5.0,4.0,5.0,1114.0,0,0,1
9450.0,79.0,60142.0,110.0,0.0,1600.0,3.0,4.0,5.0,1050.0,0,0,1
6750.0,69.0,60050.0,110.0,0.0,1600.0,3.0,4.0,5.0,1050.0,0,0,1
8400.0,77.0,60000.0,110.0,0.0,1600.0,3.0,4.0,5.0,1050.0,0,0,1
7900.0,76.0,60000.0,110.0,0.0,1600.0,3.0,4.0,5.0,1050.0,0,0,1
7950.0,76.0,59815.0,110.0,0.0,1587.0,3.0,4.0,5.0,1055.0,0,0,1
8750.0,80.0,59326.0,110.0,0.0,1600.0,5.0,4.0,5.0,1085.0,0,0,1
9900.0,73.0,59240.0,110.0,0.0,1600.0,3.0,4.0,5.0,1050.0,0,0,1
6495.0,71.0,59164.0,110.0,0.0,1600.0,4.0,4.0,5.0,1035.0,0,0,1
8250.0,70.0,59017.0,107.0,0.0,1600.0,3.0,4.0,5.0,1080.0,0,0,1
6900.0,69.0,58952.0,110.0,0.0,1600.0,3.0,4.0,5.0,1050.0,0,0,1
7500.0,74.0,58454.0,86.0,0.0,1300.0,3.0,4.0,5.0,1015.0,0,0,1
7950.0,75.0,58341.0,86.0,0.0,1300.0,4.0,4.0,5.0,1030.0,0,0,1
8250.0,80.0,58267.0,110.0,0.0,1600.0,5.0,4.0,5.0,1070.0,0,0,1
8950.0,80.0,58000.0,110.0,0.0,1600.0,3.0,4.0,5.0,1055.0,0,0,1
9750.0,70.0,57829.0,110.0,0.0,1600.0,3.0,4.0,5.0,1050.0,0,0,1
8250.0,80.0,57787.0,86.0,0.0,1300.0,3.0,4.0,5.0,1015.0,0,0,1
8900.0,78.0,57628.0,110.0,0.0,1600.0,5.0,4.0,5.0,1075.0,0,0,1
8950.0,75.0,57537.0,86.0,0.0,1300.0,5.0,4.0,5.0,1050.0,0,0,1
6750.0,76.0,57263.0,110.0,0.0,1600.0,3.0,4.0,5.0,1050.0,0,0,1
7950.0,75.0,57144.0,110.0,0.0,1600.0,5.0,4.0,5.0,1070.0,0,0,1
8600.0,69.0,57096.0,86.0,0.0,1300.0,3.0,4.0,5.0,1025.0,0,0,1
7750.0,80.0,57000.0,86.0,0.0,1300.0,4.0,4.0,5.0,1000.0,0,0,1
7800.0,73.0,56566.0,110.0,0.0,1600.0,3.0,4.0,5.0,1050.0,0,0,1
8750.0,73.0,56307.0,110.0,0.0,1600.0,3.0,4.0,5.0,1050.0,0,0,1
9500.0,79.0,56214.0,86.0,0.0,1300.0,3.0,4.0,5.0,1015.0,0,0,1
7750.0,74.0,56132.0,110.0,0.0,1600.0,4.0,4.0,5.0,1035.0,0,0,1
9950.0,79.0,55425.0,110.0,0.0,1600.0,5.0,4.0,5.0,1075.0,0,0,1
7750.0,77.0,54439.0,86.0,0.0,1300.0,3.0,4.0,5.0,1015.0,0,0,1
5950.0,69.0,53809.0,110.0,0.0,1600.0,3.0,4.0,5.0,1050.0,0,0,1
10950.0,76.0,53133.0,110.0,0.0,1600.0,5.0,4.0,5.0,1070.0,0,0,1
9450.0,77.0,52900.0,110.0,0.0,1600.0,4.0,4.0,5.0,1075.0,0,0,1
8250.0,80.0,52700.0,110.0,0.0,1600.0,3.0,4.0,5.0,1050.0,0,0,1
9750.0,69.0,52320.0,110.0,0.0,1600.0,5.0,4.0,5.0,1070.0,0,0,1
7450.0,78.0,52287.0,110.0,0.0,1600.0,5.0,4.0,5.0,1114.0,0,0,1
